location,iso_code,date,vaccine,total_vaccinations
Germany,DEU,2021-02-19,Oxford/AstraZeneca,165062
Germany,DEU,2021-02-19,Pfizer/BioNTech,4661656
Germany,DEU,2021-02-20,Moderna,142678
Germany,DEU,2021-02-20,Oxford/AstraZeneca,186684
Germany,DEU,2021-02-20,Pfizer/BioNTech,4749822
Germany,DEU,2021-02-21,Moderna,145906
Germany,DEU,2021-02-21,Oxford/AstraZeneca,201989
Germany,DEU,2021-02-21,Pfizer/BioNTech,4817198
Germany,DEU,2021-02-22,Moderna,155004
Germany,DEU,2021-02-22,Oxford/AstraZeneca,227018
Germany,DEU,2021-02-22,Pfizer/BioNTech,4943483
Germany,DEU,2021-02-23,Moderna,162162
Germany,DEU,2021-02-23,Oxford/AstraZeneca,254415
Germany,DEU,2021-02-23,Pfizer/BioNTech,5075796
Germany,DEU,2021-02-24,Moderna,169898
Germany,DEU,2021-02-24,Oxford/AstraZeneca,289776
Germany,DEU,2021-02-24,Pfizer/BioNTech,5208097
Germany,DEU,2021-02-25,Moderna,176545
Germany,DEU,2021-02-25,Oxford/AstraZeneca,340969
Germany,DEU,2021-02-25,Pfizer/BioNTech,5338928
Germany,DEU,2021-02-26,Moderna,185262
Germany,DEU,2021-02-26,Oxford/AstraZeneca,401402
Germany,DEU,2021-02-26,Pfizer/BioNTech,5478844
Germany,DEU,2021-02-27,Moderna,189452
Germany,DEU,2021-02-27,Oxford/AstraZeneca,452910
Germany,DEU,2021-02-27,Pfizer/BioNTech,5571820
Germany,DEU,2021-02-28,Moderna,193408
Germany,DEU,2021-02-28,Oxford/AstraZeneca,494675
Germany,DEU,2021-02-28,Pfizer/BioNTech,5634226
Germany,DEU,2021-03-01,Moderna,202860
Germany,DEU,2021-03-01,Oxford/AstraZeneca,552068
Germany,DEU,2021-03-01,Pfizer/BioNTech,5762734
Germany,DEU,2021-03-02,Moderna,212975
Germany,DEU,2021-03-02,Oxford/AstraZeneca,620961
Germany,DEU,2021-03-02,Pfizer/BioNTech,5903253
Germany,DEU,2021-03-03,Moderna,226777
Germany,DEU,2021-03-03,Oxford/AstraZeneca,693775
Germany,DEU,2021-03-03,Pfizer/BioNTech,6060014
Germany,DEU,2021-03-04,Moderna,240755
Germany,DEU,2021-03-04,Oxford/AstraZeneca,780155
Germany,DEU,2021-03-04,Pfizer/BioNTech,6202351
Germany,DEU,2021-03-05,Moderna,254076
Germany,DEU,2021-03-05,Oxford/AstraZeneca,888366
Germany,DEU,2021-03-05,Pfizer/BioNTech,6349451
Germany,DEU,2021-03-06,Moderna,262672
Germany,DEU,2021-03-06,Oxford/AstraZeneca,971413
Germany,DEU,2021-03-06,Pfizer/BioNTech,6460182
Germany,DEU,2021-03-07,Moderna,269409
Germany,DEU,2021-03-07,Oxford/AstraZeneca,1032540
Germany,DEU,2021-03-07,Pfizer/BioNTech,6542552
Germany,DEU,2021-03-08,Moderna,280407
Germany,DEU,2021-03-08,Oxford/AstraZeneca,1124762
Germany,DEU,2021-03-08,Pfizer/BioNTech,6678175
Germany,DEU,2021-03-09,Moderna,293138
Germany,DEU,2021-03-09,Oxford/AstraZeneca,1221980
Germany,DEU,2021-03-09,Pfizer/BioNTech,6818304
Germany,DEU,2021-03-10,Moderna,304540
Germany,DEU,2021-03-10,Oxford/AstraZeneca,1336221
Germany,DEU,2021-03-10,Pfizer/BioNTech,6975906
Germany,DEU,2021-03-11,Moderna,317762
Germany,DEU,2021-03-11,Oxford/AstraZeneca,1455348
Germany,DEU,2021-03-11,Pfizer/BioNTech,7124974
Germany,DEU,2021-03-12,Moderna,335297
Germany,DEU,2021-03-12,Oxford/AstraZeneca,1608410
Germany,DEU,2021-03-12,Pfizer/BioNTech,7277638
Germany,DEU,2021-03-13,Moderna,345034
Germany,DEU,2021-03-13,Oxford/AstraZeneca,1730277
Germany,DEU,2021-03-13,Pfizer/BioNTech,7392273
Germany,DEU,2021-03-14,Moderna,350180
Germany,DEU,2021-03-14,Oxford/AstraZeneca,1806644
Germany,DEU,2021-03-14,Pfizer/BioNTech,7481728
Germany,DEU,2021-03-15,Moderna,362557
Germany,DEU,2021-03-15,Oxford/AstraZeneca,1890050
Germany,DEU,2021-03-15,Pfizer/BioNTech,7634072
Germany,DEU,2021-03-16,Moderna,373608
Germany,DEU,2021-03-16,Oxford/AstraZeneca,1891962
Germany,DEU,2021-03-16,Pfizer/BioNTech,7800154
Germany,DEU,2021-03-17,Moderna,391573
Germany,DEU,2021-03-17,Oxford/AstraZeneca,1893370
Germany,DEU,2021-03-17,Pfizer/BioNTech,7985787
Germany,DEU,2021-03-18,Moderna,409750
Germany,DEU,2021-03-18,Oxford/AstraZeneca,1894946
Germany,DEU,2021-03-18,Pfizer/BioNTech,8160774
Germany,DEU,2021-03-19,Moderna,430267
Germany,DEU,2021-03-19,Oxford/AstraZeneca,1933562
Germany,DEU,2021-03-19,Pfizer/BioNTech,8345032
Germany,DEU,2021-03-20,Moderna,445539
Germany,DEU,2021-03-20,Oxford/AstraZeneca,2001963
Germany,DEU,2021-03-20,Pfizer/BioNTech,8481456
Germany,DEU,2021-03-21,Moderna,454748
Germany,DEU,2021-03-21,Oxford/AstraZeneca,2054215
Germany,DEU,2021-03-21,Pfizer/BioNTech,8586060
Germany,DEU,2021-03-22,Moderna,478387
Germany,DEU,2021-03-22,Oxford/AstraZeneca,2131065
Germany,DEU,2021-03-22,Pfizer/BioNTech,8751584
Germany,DEU,2021-03-23,Moderna,498511
Germany,DEU,2021-03-23,Oxford/AstraZeneca,2228337
Germany,DEU,2021-03-23,Pfizer/BioNTech,8931695
Germany,DEU,2021-03-24,Moderna,531577
Germany,DEU,2021-03-24,Oxford/AstraZeneca,2331886
Germany,DEU,2021-03-24,Pfizer/BioNTech,9128590
Germany,DEU,2021-03-25,Moderna,558819
Germany,DEU,2021-03-25,Oxford/AstraZeneca,2453242
Germany,DEU,2021-03-25,Pfizer/BioNTech,9316923
Germany,DEU,2021-03-26,Moderna,595198
Germany,DEU,2021-03-26,Oxford/AstraZeneca,2589223
Germany,DEU,2021-03-26,Pfizer/BioNTech,9518286
Germany,DEU,2021-03-27,Moderna,622558
Germany,DEU,2021-03-27,Oxford/AstraZeneca,2696066
Germany,DEU,2021-03-27,Pfizer/BioNTech,9669918
Germany,DEU,2021-03-28,Moderna,641084
Germany,DEU,2021-03-28,Oxford/AstraZeneca,2756098
Germany,DEU,2021-03-28,Pfizer/BioNTech,9787408
Germany,DEU,2021-03-29,Moderna,666794
Germany,DEU,2021-03-29,Oxford/AstraZeneca,2850936
Germany,DEU,2021-03-29,Pfizer/BioNTech,9974517
Germany,DEU,2021-03-30,Moderna,692868
Germany,DEU,2021-03-30,Oxford/AstraZeneca,2936994
Germany,DEU,2021-03-30,Pfizer/BioNTech,10189598
Germany,DEU,2021-03-31,Moderna,730905
Germany,DEU,2021-03-31,Oxford/AstraZeneca,2990641
Germany,DEU,2021-03-31,Pfizer/BioNTech,10438395
Germany,DEU,2021-04-01,Moderna,762876
Germany,DEU,2021-04-01,Oxford/AstraZeneca,3045803
Germany,DEU,2021-04-01,Pfizer/BioNTech,10673123
Germany,DEU,2021-04-02,Moderna,779396
Germany,DEU,2021-04-02,Oxford/AstraZeneca,3077680
Germany,DEU,2021-04-02,Pfizer/BioNTech,10854295
Germany,DEU,2021-04-03,Moderna,796467
Germany,DEU,2021-04-03,Oxford/AstraZeneca,3118911
Germany,DEU,2021-04-03,Pfizer/BioNTech,11027639
Germany,DEU,2021-04-04,Moderna,807579
Germany,DEU,2021-04-04,Oxford/AstraZeneca,3168550
Germany,DEU,2021-04-04,Pfizer/BioNTech,11162938
Germany,DEU,2021-04-05,Moderna,825493
Germany,DEU,2021-04-05,Oxford/AstraZeneca,3231975
Germany,DEU,2021-04-05,Pfizer/BioNTech,11330990
Germany,DEU,2021-04-06,Moderna,858676
Germany,DEU,2021-04-06,Oxford/AstraZeneca,3319062
Germany,DEU,2021-04-06,Pfizer/BioNTech,11588574
Germany,DEU,2021-04-07,Moderna,894441
Germany,DEU,2021-04-07,Oxford/AstraZeneca,3418673
Germany,DEU,2021-04-07,Pfizer/BioNTech,12130132
Germany,DEU,2021-04-08,Moderna,929683
Germany,DEU,2021-04-08,Oxford/AstraZeneca,3542674
Germany,DEU,2021-04-08,Pfizer/BioNTech,12701564
Germany,DEU,2021-04-09,Moderna,965203
Germany,DEU,2021-04-09,Oxford/AstraZeneca,3642872
Germany,DEU,2021-04-09,Pfizer/BioNTech,13187606
Germany,DEU,2021-04-10,Moderna,988396
Germany,DEU,2021-04-10,Oxford/AstraZeneca,3742393
Germany,DEU,2021-04-10,Pfizer/BioNTech,13432527
Germany,DEU,2021-04-11,Moderna,1006432
Germany,DEU,2021-04-11,Oxford/AstraZeneca,3817110
Germany,DEU,2021-04-11,Pfizer/BioNTech,13599516
Germany,DEU,2021-04-12,Moderna,1035033
Germany,DEU,2021-04-12,Oxford/AstraZeneca,3925213
Germany,DEU,2021-04-12,Pfizer/BioNTech,13877589
Germany,DEU,2021-04-13,Moderna,1061645
Germany,DEU,2021-04-13,Oxford/AstraZeneca,4040498
Germany,DEU,2021-04-13,Pfizer/BioNTech,14305842
Germany,DEU,2021-04-14,Moderna,1094833
Germany,DEU,2021-04-14,Oxford/AstraZeneca,4163602
Germany,DEU,2021-04-14,Pfizer/BioNTech,14922078
Germany,DEU,2021-04-15,Moderna,1131086
Germany,DEU,2021-04-15,Oxford/AstraZeneca,4273499
Germany,DEU,2021-04-15,Pfizer/BioNTech,15451923
Germany,DEU,2021-04-16,Moderna,1161804
Germany,DEU,2021-04-16,Oxford/AstraZeneca,4398048
Germany,DEU,2021-04-16,Pfizer/BioNTech,15888108
Germany,DEU,2021-04-17,Moderna,1183686
Germany,DEU,2021-04-17,Oxford/AstraZeneca,4514402
Germany,DEU,2021-04-17,Pfizer/BioNTech,16109914
Germany,DEU,2021-04-18,Moderna,1197904
Germany,DEU,2021-04-18,Oxford/AstraZeneca,4594718
Germany,DEU,2021-04-18,Pfizer/BioNTech,16280073
Germany,DEU,2021-04-19,Moderna,1229610
Germany,DEU,2021-04-19,Oxford/AstraZeneca,4671914
Germany,DEU,2021-04-19,Pfizer/BioNTech,16568826
Germany,DEU,2021-04-20,Moderna,1267391
Germany,DEU,2021-04-20,Oxford/AstraZeneca,4810719
Germany,DEU,2021-04-20,Pfizer/BioNTech,16945597
Germany,DEU,2021-04-21,Moderna,1306328
Germany,DEU,2021-04-21,Oxford/AstraZeneca,5034671
Germany,DEU,2021-04-21,Pfizer/BioNTech,17393172
Germany,DEU,2021-04-22,Moderna,1346970
Germany,DEU,2021-04-22,Oxford/AstraZeneca,5246092
Germany,DEU,2021-04-22,Pfizer/BioNTech,17769142
Germany,DEU,2021-04-23,Moderna,1388504
Germany,DEU,2021-04-23,Oxford/AstraZeneca,5403124
Germany,DEU,2021-04-23,Pfizer/BioNTech,18116432
Germany,DEU,2021-04-24,Moderna,1437233
Germany,DEU,2021-04-24,Oxford/AstraZeneca,5483105
Germany,DEU,2021-04-24,Pfizer/BioNTech,18352875
Germany,DEU,2021-04-25,Moderna,1470437
Germany,DEU,2021-04-25,Oxford/AstraZeneca,5544092
Germany,DEU,2021-04-25,Pfizer/BioNTech,18539386
Germany,DEU,2021-04-26,Moderna,1510668
Germany,DEU,2021-04-26,Oxford/AstraZeneca,5614808
Germany,DEU,2021-04-26,Pfizer/BioNTech,18852429
Germany,DEU,2021-04-27,Moderna,1560661
Germany,DEU,2021-04-27,Oxford/AstraZeneca,5670098
Germany,DEU,2021-04-27,Pfizer/BioNTech,19525300
Germany,DEU,2021-04-28,Moderna,1614106
Germany,DEU,2021-04-28,Oxford/AstraZeneca,5721399
Germany,DEU,2021-04-28,Pfizer/BioNTech,20521458
Germany,DEU,2021-04-29,Moderna,1667261
Germany,DEU,2021-04-29,Oxford/AstraZeneca,5775546
Germany,DEU,2021-04-29,Pfizer/BioNTech,21329667
Iceland,ISL,2020-12-29,Johnson&Johnson,0
Iceland,ISL,2020-12-29,Moderna,0
Iceland,ISL,2020-12-29,Oxford/AstraZeneca,0
Iceland,ISL,2020-12-29,Pfizer/BioNTech,2525
Iceland,ISL,2020-12-30,Johnson&Johnson,0
Iceland,ISL,2020-12-30,Moderna,0
Iceland,ISL,2020-12-30,Oxford/AstraZeneca,0
Iceland,ISL,2020-12-30,Pfizer/BioNTech,4941
Iceland,ISL,2020-12-31,Johnson&Johnson,0
Iceland,ISL,2020-12-31,Moderna,0
Iceland,ISL,2020-12-31,Oxford/AstraZeneca,0
Iceland,ISL,2020-12-31,Pfizer/BioNTech,4941
Iceland,ISL,2021-01-01,Johnson&Johnson,0
Iceland,ISL,2021-01-01,Moderna,0
Iceland,ISL,2021-01-01,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-01,Pfizer/BioNTech,4941
Iceland,ISL,2021-01-02,Johnson&Johnson,0
Iceland,ISL,2021-01-02,Moderna,0
Iceland,ISL,2021-01-02,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-02,Pfizer/BioNTech,4941
Iceland,ISL,2021-01-03,Johnson&Johnson,0
Iceland,ISL,2021-01-03,Moderna,0
Iceland,ISL,2021-01-03,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-03,Pfizer/BioNTech,4941
Iceland,ISL,2021-01-04,Johnson&Johnson,0
Iceland,ISL,2021-01-04,Moderna,0
Iceland,ISL,2021-01-04,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-04,Pfizer/BioNTech,4941
Iceland,ISL,2021-01-05,Johnson&Johnson,0
Iceland,ISL,2021-01-05,Moderna,0
Iceland,ISL,2021-01-05,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-05,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-06,Johnson&Johnson,0
Iceland,ISL,2021-01-06,Moderna,0
Iceland,ISL,2021-01-06,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-06,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-07,Johnson&Johnson,0
Iceland,ISL,2021-01-07,Moderna,0
Iceland,ISL,2021-01-07,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-07,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-08,Johnson&Johnson,0
Iceland,ISL,2021-01-08,Moderna,0
Iceland,ISL,2021-01-08,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-08,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-09,Johnson&Johnson,0
Iceland,ISL,2021-01-09,Moderna,0
Iceland,ISL,2021-01-09,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-09,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-10,Johnson&Johnson,0
Iceland,ISL,2021-01-10,Moderna,0
Iceland,ISL,2021-01-10,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-10,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-11,Johnson&Johnson,0
Iceland,ISL,2021-01-11,Moderna,0
Iceland,ISL,2021-01-11,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-11,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-12,Johnson&Johnson,0
Iceland,ISL,2021-01-12,Moderna,0
Iceland,ISL,2021-01-12,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-12,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-13,Johnson&Johnson,0
Iceland,ISL,2021-01-13,Moderna,501
Iceland,ISL,2021-01-13,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-13,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-14,Johnson&Johnson,0
Iceland,ISL,2021-01-14,Moderna,843
Iceland,ISL,2021-01-14,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-14,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-15,Johnson&Johnson,0
Iceland,ISL,2021-01-15,Moderna,1262
Iceland,ISL,2021-01-15,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-15,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-16,Johnson&Johnson,0
Iceland,ISL,2021-01-16,Moderna,1262
Iceland,ISL,2021-01-16,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-16,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-17,Johnson&Johnson,0
Iceland,ISL,2021-01-17,Moderna,1262
Iceland,ISL,2021-01-17,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-17,Pfizer/BioNTech,4948
Iceland,ISL,2021-01-18,Johnson&Johnson,0
Iceland,ISL,2021-01-18,Moderna,1263
Iceland,ISL,2021-01-18,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-18,Pfizer/BioNTech,4978
Iceland,ISL,2021-01-19,Johnson&Johnson,0
Iceland,ISL,2021-01-19,Moderna,1263
Iceland,ISL,2021-01-19,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-19,Pfizer/BioNTech,6072
Iceland,ISL,2021-01-20,Johnson&Johnson,0
Iceland,ISL,2021-01-20,Moderna,1263
Iceland,ISL,2021-01-20,Oxford/AstraZeneca,0
Iceland,ISL,2021-01-20,Pfizer/BioNTech,7834
Iceland,ISL,2021-01-21,Johnson&Johnson,0
Iceland,ISL,2021-01-21,Moderna,1263
Iceland,ISL,2021-01-21,Oxford/AstraZeneca,1
Iceland,ISL,2021-01-21,Pfizer/BioNTech,11610
Iceland,ISL,2021-01-22,Johnson&Johnson,0
Iceland,ISL,2021-01-22,Moderna,1263
Iceland,ISL,2021-01-22,Oxford/AstraZeneca,1
Iceland,ISL,2021-01-22,Pfizer/BioNTech,13501
Iceland,ISL,2021-01-23,Johnson&Johnson,0
Iceland,ISL,2021-01-23,Moderna,1263
Iceland,ISL,2021-01-23,Oxford/AstraZeneca,1
Iceland,ISL,2021-01-23,Pfizer/BioNTech,14050
Iceland,ISL,2021-01-24,Johnson&Johnson,0
Iceland,ISL,2021-01-24,Moderna,1263
Iceland,ISL,2021-01-24,Oxford/AstraZeneca,1
Iceland,ISL,2021-01-24,Pfizer/BioNTech,14050
Iceland,ISL,2021-01-25,Johnson&Johnson,0
Iceland,ISL,2021-01-25,Moderna,1263
Iceland,ISL,2021-01-25,Oxford/AstraZeneca,2
Iceland,ISL,2021-01-25,Pfizer/BioNTech,14206
Iceland,ISL,2021-01-26,Johnson&Johnson,0
Iceland,ISL,2021-01-26,Moderna,1263
Iceland,ISL,2021-01-26,Oxford/AstraZeneca,2
Iceland,ISL,2021-01-26,Pfizer/BioNTech,14313
Iceland,ISL,2021-01-27,Johnson&Johnson,0
Iceland,ISL,2021-01-27,Moderna,1263
Iceland,ISL,2021-01-27,Oxford/AstraZeneca,2
Iceland,ISL,2021-01-27,Pfizer/BioNTech,14326
Iceland,ISL,2021-01-28,Johnson&Johnson,0
Iceland,ISL,2021-01-28,Moderna,1263
Iceland,ISL,2021-01-28,Oxford/AstraZeneca,2
Iceland,ISL,2021-01-28,Pfizer/BioNTech,14326
Iceland,ISL,2021-01-29,Johnson&Johnson,0
Iceland,ISL,2021-01-29,Moderna,1263
Iceland,ISL,2021-01-29,Oxford/AstraZeneca,2
Iceland,ISL,2021-01-29,Pfizer/BioNTech,14327
Iceland,ISL,2021-01-30,Johnson&Johnson,0
Iceland,ISL,2021-01-30,Moderna,1263
Iceland,ISL,2021-01-30,Oxford/AstraZeneca,2
Iceland,ISL,2021-01-30,Pfizer/BioNTech,14327
Iceland,ISL,2021-01-31,Johnson&Johnson,0
Iceland,ISL,2021-01-31,Moderna,1263
Iceland,ISL,2021-01-31,Oxford/AstraZeneca,2
Iceland,ISL,2021-01-31,Pfizer/BioNTech,14327
Iceland,ISL,2021-02-01,Johnson&Johnson,0
Iceland,ISL,2021-02-01,Moderna,1263
Iceland,ISL,2021-02-01,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-01,Pfizer/BioNTech,14764
Iceland,ISL,2021-02-02,Johnson&Johnson,0
Iceland,ISL,2021-02-02,Moderna,1264
Iceland,ISL,2021-02-02,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-02,Pfizer/BioNTech,15775
Iceland,ISL,2021-02-03,Johnson&Johnson,0
Iceland,ISL,2021-02-03,Moderna,1264
Iceland,ISL,2021-02-03,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-03,Pfizer/BioNTech,16304
Iceland,ISL,2021-02-04,Johnson&Johnson,0
Iceland,ISL,2021-02-04,Moderna,1264
Iceland,ISL,2021-02-04,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-04,Pfizer/BioNTech,16343
Iceland,ISL,2021-02-05,Johnson&Johnson,0
Iceland,ISL,2021-02-05,Moderna,1264
Iceland,ISL,2021-02-05,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-05,Pfizer/BioNTech,16367
Iceland,ISL,2021-02-06,Johnson&Johnson,0
Iceland,ISL,2021-02-06,Moderna,1264
Iceland,ISL,2021-02-06,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-06,Pfizer/BioNTech,16486
Iceland,ISL,2021-02-07,Johnson&Johnson,0
Iceland,ISL,2021-02-07,Moderna,1264
Iceland,ISL,2021-02-07,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-07,Pfizer/BioNTech,16486
Iceland,ISL,2021-02-08,Johnson&Johnson,0
Iceland,ISL,2021-02-08,Moderna,1264
Iceland,ISL,2021-02-08,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-08,Pfizer/BioNTech,16486
Iceland,ISL,2021-02-09,Johnson&Johnson,0
Iceland,ISL,2021-02-09,Moderna,1264
Iceland,ISL,2021-02-09,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-09,Pfizer/BioNTech,16486
Iceland,ISL,2021-02-10,Johnson&Johnson,0
Iceland,ISL,2021-02-10,Moderna,1814
Iceland,ISL,2021-02-10,Oxford/AstraZeneca,2
Iceland,ISL,2021-02-10,Pfizer/BioNTech,16487
Iceland,ISL,2021-02-11,Johnson&Johnson,0
Iceland,ISL,2021-02-11,Moderna,1990
Iceland,ISL,2021-02-11,Oxford/AstraZeneca,1210
Iceland,ISL,2021-02-11,Pfizer/BioNTech,16487
Iceland,ISL,2021-02-12,Johnson&Johnson,0
Iceland,ISL,2021-02-12,Moderna,2198
Iceland,ISL,2021-02-12,Oxford/AstraZeneca,1210
Iceland,ISL,2021-02-12,Pfizer/BioNTech,16501
Iceland,ISL,2021-02-13,Johnson&Johnson,0
Iceland,ISL,2021-02-13,Moderna,2198
Iceland,ISL,2021-02-13,Oxford/AstraZeneca,1210
Iceland,ISL,2021-02-13,Pfizer/BioNTech,16501
Iceland,ISL,2021-02-14,Johnson&Johnson,0
Iceland,ISL,2021-02-14,Moderna,2198
Iceland,ISL,2021-02-14,Oxford/AstraZeneca,1210
Iceland,ISL,2021-02-14,Pfizer/BioNTech,16501
Iceland,ISL,2021-02-15,Johnson&Johnson,0
Iceland,ISL,2021-02-15,Moderna,2385
Iceland,ISL,2021-02-15,Oxford/AstraZeneca,1210
Iceland,ISL,2021-02-15,Pfizer/BioNTech,16501
Iceland,ISL,2021-02-16,Johnson&Johnson,0
Iceland,ISL,2021-02-16,Moderna,2584
Iceland,ISL,2021-02-16,Oxford/AstraZeneca,1254
Iceland,ISL,2021-02-16,Pfizer/BioNTech,17796
Iceland,ISL,2021-02-17,Johnson&Johnson,0
Iceland,ISL,2021-02-17,Moderna,3233
Iceland,ISL,2021-02-17,Oxford/AstraZeneca,1517
Iceland,ISL,2021-02-17,Pfizer/BioNTech,20223
Iceland,ISL,2021-02-18,Johnson&Johnson,0
Iceland,ISL,2021-02-18,Moderna,3574
Iceland,ISL,2021-02-18,Oxford/AstraZeneca,1596
Iceland,ISL,2021-02-18,Pfizer/BioNTech,20670
Iceland,ISL,2021-02-19,Johnson&Johnson,0
Iceland,ISL,2021-02-19,Moderna,3904
Iceland,ISL,2021-02-19,Oxford/AstraZeneca,2720
Iceland,ISL,2021-02-19,Pfizer/BioNTech,20854
Iceland,ISL,2021-02-20,Johnson&Johnson,0
Iceland,ISL,2021-02-20,Moderna,3904
Iceland,ISL,2021-02-20,Oxford/AstraZeneca,2720
Iceland,ISL,2021-02-20,Pfizer/BioNTech,21204
Iceland,ISL,2021-02-21,Johnson&Johnson,0
Iceland,ISL,2021-02-21,Moderna,3904
Iceland,ISL,2021-02-21,Oxford/AstraZeneca,2720
Iceland,ISL,2021-02-21,Pfizer/BioNTech,21204
Iceland,ISL,2021-02-22,Johnson&Johnson,0
Iceland,ISL,2021-02-22,Moderna,3904
Iceland,ISL,2021-02-22,Oxford/AstraZeneca,2837
Iceland,ISL,2021-02-22,Pfizer/BioNTech,21230
Iceland,ISL,2021-02-23,Johnson&Johnson,0
Iceland,ISL,2021-02-23,Moderna,3904
Iceland,ISL,2021-02-23,Oxford/AstraZeneca,3157
Iceland,ISL,2021-02-23,Pfizer/BioNTech,22601
Iceland,ISL,2021-02-24,Johnson&Johnson,0
Iceland,ISL,2021-02-24,Moderna,3904
Iceland,ISL,2021-02-24,Oxford/AstraZeneca,3727
Iceland,ISL,2021-02-24,Pfizer/BioNTech,23912
Iceland,ISL,2021-02-25,Johnson&Johnson,0
Iceland,ISL,2021-02-25,Moderna,3904
Iceland,ISL,2021-02-25,Oxford/AstraZeneca,3937
Iceland,ISL,2021-02-25,Pfizer/BioNTech,24429
Iceland,ISL,2021-02-26,Johnson&Johnson,0
Iceland,ISL,2021-02-26,Moderna,3904
Iceland,ISL,2021-02-26,Oxford/AstraZeneca,5158
Iceland,ISL,2021-02-26,Pfizer/BioNTech,24588
Iceland,ISL,2021-02-27,Johnson&Johnson,0
Iceland,ISL,2021-02-27,Moderna,3904
Iceland,ISL,2021-02-27,Oxford/AstraZeneca,5158
Iceland,ISL,2021-02-27,Pfizer/BioNTech,24747
Iceland,ISL,2021-02-28,Johnson&Johnson,0
Iceland,ISL,2021-02-28,Moderna,3904
Iceland,ISL,2021-02-28,Oxford/AstraZeneca,5158
Iceland,ISL,2021-02-28,Pfizer/BioNTech,24747
Iceland,ISL,2021-03-01,Johnson&Johnson,0
Iceland,ISL,2021-03-01,Moderna,3904
Iceland,ISL,2021-03-01,Oxford/AstraZeneca,5254
Iceland,ISL,2021-03-01,Pfizer/BioNTech,24747
Iceland,ISL,2021-03-02,Johnson&Johnson,0
Iceland,ISL,2021-03-02,Moderna,3905
Iceland,ISL,2021-03-02,Oxford/AstraZeneca,5380
Iceland,ISL,2021-03-02,Pfizer/BioNTech,27104
Iceland,ISL,2021-03-03,Johnson&Johnson,0
Iceland,ISL,2021-03-03,Moderna,3905
Iceland,ISL,2021-03-03,Oxford/AstraZeneca,5492
Iceland,ISL,2021-03-03,Pfizer/BioNTech,29857
Iceland,ISL,2021-03-04,Johnson&Johnson,0
Iceland,ISL,2021-03-04,Moderna,3906
Iceland,ISL,2021-03-04,Oxford/AstraZeneca,5857
Iceland,ISL,2021-03-04,Pfizer/BioNTech,30038
Iceland,ISL,2021-03-05,Johnson&Johnson,0
Iceland,ISL,2021-03-05,Moderna,3906
Iceland,ISL,2021-03-05,Oxford/AstraZeneca,8149
Iceland,ISL,2021-03-05,Pfizer/BioNTech,30038
Iceland,ISL,2021-03-06,Johnson&Johnson,0
Iceland,ISL,2021-03-06,Moderna,3906
Iceland,ISL,2021-03-06,Oxford/AstraZeneca,8149
Iceland,ISL,2021-03-06,Pfizer/BioNTech,30038
Iceland,ISL,2021-03-07,Johnson&Johnson,0
Iceland,ISL,2021-03-07,Moderna,3906
Iceland,ISL,2021-03-07,Oxford/AstraZeneca,8149
Iceland,ISL,2021-03-07,Pfizer/BioNTech,30038
Iceland,ISL,2021-03-08,Johnson&Johnson,0
Iceland,ISL,2021-03-08,Moderna,3906
Iceland,ISL,2021-03-08,Oxford/AstraZeneca,8152
